"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
21205791,"EL DORADO CATAM [21205791]","Climatológica Principal","Automática con Telemetría","Activa","31/10/2002",,2547,"4,705583","-74,150667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Solicitud por correo electrónico Fabio Torres|27/04/2022$Migracion$Solicitud por correo electrónico Fabio Torres|25/04/2024$Histórico$La estación no cuenta con componente convencional, por lo tanto se elimina tecnología convencional y se deja únicamente automática con telemetría. También se actualiza categoría a solicitud del coordinador del AO debido a que la estación no tiene fines automáticos |20/06/2025$mvelez$La estación fue actualizada en sus coordenadas luego de la reunión con el grupo de automatización 17/06/2025 se realiza el cambio bajo el memorando 20253180105293","SINOPTICA,Radición Global,Radiación Visible,Colombia"
21205800,"BOMBEROS DEL NORTE [21205800]","Meteorológica Especial","Convencional","Suspendida","15/11/1972","15/11/1983",2560,"4,65","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205810,"CAPITOLIO NACIONAL [21205810]","Meteorológica Especial","Convencional","Suspendida","15/11/1972","15/10/1979",2570,"4,60","-74,08333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205820,"LICORERA BOGOINAMA [21205820]","Meteorológica Especial","Convencional","Suspendida","15/11/1973","15/11/1983",2564,"4,6166666670","-74,10","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205830,"MUZU CENTRO SALUD [21205830]","Meteorológica Especial","Convencional","Suspendida","15/11/1972","15/10/1979",2560,"4,60","-74,13333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205840,"SENA K 30 [21205840]","Meteorológica Especial","Convencional","Suspendida","15/04/1985","10/05/2011",2553,"4,5953611110","-74,11183333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205850,"COLOMBIANO EL [21205850]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","03/05/2019",2567,"5,0338888890","-73,84819444","Cundinamarca","Sesquilé","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Corrección interna",
21205860,"CORZO EL [21205860]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","15/02/1992",2540,"4,65","-74,20","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205870,"EL SALITRE [21205870]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","21/07/2025",2570,"4,7388888890","-74,33427778","Cundinamarca","Bojacá","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"|21/07/2025$mvelez$Se suspende bajo el memorando 20253180105923 con el VoBo de la subdirección de meteorología y su respectiva justificación ",
21205880,"FLORES CHIBCHA [21205880]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","14/11/2025",2550,"4,7897222220","-74,26477778","Cundinamarca","Madrid","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"|21/07/2025$mvelez$Se suspende la estación bajo el memorando 20253180105903 con el VoBo de la subdirección de meteorología y los respectivos soportes de la suspensión. 
|08/09/2025$mvelez$Se activa la estación,  se dejan 150 días para la captura de la información recogida en campo bajo el memorando 20253180105903. En su momento, cuando se realizó la solicitud de suspensión, aún no se había recibido la información para realizar la captura en oficina. |14/11/2025$mvelez$Se suspende la estación bajo el memorando 20253180105903 con el VoBo de la subdirección de meteorología y los respectivos soportes de la suspensión se reactiva para captura de información 08/09/2025 quedando la información en DHIME |14/11/2025$mvelez$Se suspende la estación bajo el memorando 20253180105903 con el VoBo de la subdirección de meteorología y los respectivos soportes de la suspensión se reactiva para captura de información 08/09/2025 quedando la información en DHIME ",
21205890,"GUANATA [21205890]","Meteorológica Especial","Convencional","Suspendida","15/09/1976",,2550,"4,8859444440","-74,05433333","Cundinamarca","Chía","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander"
21205900,"INDUQUIMICA [21205900]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","15/12/1977",2575,"4,5833333330","-74,23333333","Cundinamarca","Soacha","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205910,"LA COSECHA [21205910]","Climatológica Principal","Automática con Telemetría, Convencional","Activa","15/09/1976",,2570,"4,989220","-74,001190","Cundinamarca","Zipaquirá","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|29/04/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|15/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|29/04/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|15/11/2022$Migracion$Se ajustan coordenadas según análisis y solicitud de Julián Urrea_Planeacion Operativa|23/04/2024$Histórico$ Cambio de estado por orden del coordinador y por cambio del sistema de transmisión","Altiplano Cundiboyacense y oriente de Santander"
21205920,"SUASUQUE [21205920]","Meteorológica Especial","Convencional","Activa","15/09/1976",,2650,"4,8208333330","-73,96388889","Cundinamarca","Sopó","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11"
21205930,"VILLA ROSA [21205930]","Meteorológica Especial","Convencional","Suspendida","15/09/1976","15/09/1992",2570,"4,8333333330","-74,10","Cundinamarca","Cota","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205940,"VILLA INES [21205940]","Climatológica Principal","Automática con Telemetría, Convencional","Activa","15/02/1977",,2590,"4,832110","-74,380560","Cundinamarca","Facatativá","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|16/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|16/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|16/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|16/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|16/11/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|18/08/2022$Migracion$Cambio de tecnología por instalación o repotenciación de estaciones proyecto Fondo de Adaptación|20/06/2025$mvelez$La estación fue actualizada en sus coordenadas luego de la reunión con el grupo de automatización 17/06/2025 se realiza el cambio bajo el memorando 20253180105293|20/06/2025$mvelez$La estación fue actualizada en sus coordenadas luego de la reunión con el grupo de automatización 17/06/2025 se realiza el cambio bajo el memorando 20253180105293","Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11"
21205950,"TIBACHOQUE HACIENDA [21205950]","Meteorológica Especial","Convencional","Suspendida","15/02/1977","10/12/2008",2560,"4,7590555560","-74,20516667","Cundinamarca","Funza","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205960,"TACHI [21205960]","Meteorológica Especial","Convencional","Activa","15/02/1977",,2650,"4,9390555560","-74,15258333","Cundinamarca","Subachoque","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander"
21205970,"HACIENDA SANTA ANA [21205970]","Climatológica Principal","Automática con Telemetría, Convencional","Activa","15/02/1977",,2572,"5,090460","-73,881250","Cundinamarca","Nemocón","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"16/08/2022$Migracion$Deshomologar estaciones|16/08/2022$Migracion$Esta estación [21205970] contiene la información automática de la estación de código [21206790]. Producto de un proceso de homologación entre las dos estaciones|24/04/2024$Histórico$Cambio de estado por solicitud del coordinador del AO y por cambio del sistema de transmisión",
21205980,"GRANJA PROVIDENCIA [21205980]","Climatológica Ordinaria","Convencional","Activa","15/02/1977",,2560,"4,7923888890","-74,20091667","Cundinamarca","Tenjo","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11"
21205990,"EL LLANO [21205990]","Meteorológica Especial","Convencional","Activa","15/02/1977","03/05/2019",2560,"4,9277777780","-73,95","Cundinamarca","Sopó","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"POR SOLICITUD DEL COORDINADOR DEL AO A PARTIR DE LA FECHA 23112023 SE CAMBIA ESTADO DE LA ESTACIÓN DE SUSPENDIDA A ACTIVA",
21206000,"ADPOSTAL [21206000]","Meteorológica Especial","Convencional","Suspendida","15/04/1985","10/05/2011",2550,"4,680750","-74,12363889","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206010,"HACIENDA LORETOKI [21206010]","Meteorológica Especial","Convencional","Activa","15/02/1977",,2550,"5,0890277780","-73,802750","Cundinamarca","Suesca","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206020,"SANTILLANA [21206020]","Meteorológica Especial","Convencional","Activa","15/02/1977",,2575,"4,8985277780","-74,10483333","Cundinamarca","Tabio","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander"
21206030,"SAN CAYETANO [21206030]","Meteorológica Especial","Convencional","Activa","15/02/1977",,2650,"4,9168333330","-74,18166667","Cundinamarca","Subachoque","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206040,"ESAP [21206040]","Meteorológica Especial","Convencional","Suspendida","15/04/1985","08/09/2009",2553,"4,6467777780","-74,09636111","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206050,"ESCUELA COL INGENIERIA [21206050]","Climatológica Principal","Convencional","Suspendida","15/04/1986","10/12/2008",2650,"4,7833333330","-74,05","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206060,"CASABLANCA [21206060]","Meteorológica Especial","Convencional","Activa","15/09/1976",,2575,"4,7171111110","-74,25333333","Cundinamarca","Madrid","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11"
21206130,"RAD.DORADO [21206130]","Radio Sonda","Automática sin Telemetría","Activa","15/01/1960",,2546,"4,7055833330","-74,15066667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"Radiación Ultravioleta,Radiación Visible"
21206150,"MOLINOS DEL NORTE [21206150]","Climatológica Principal","Convencional","Suspendida","15/10/1983","15/04/1986",2580,"4,70","-74,05","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206160,"HIDROPARAISO [21206160]","Climatológica Principal","Convencional","Suspendida","15/04/1984","15/12/1998",1600,"4,5731666670","-74,40483333","Cundinamarca","El Colegio","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206170,"CLARETIANO [21206170]","Climatológica Ordinaria","Convencional","Suspendida","15/08/1984","15/08/1985",2500,"4,60","-74,20","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206180,"PRIMAVERA D' MATIMA [21206180]","Climatológica Ordinaria","Convencional","Activa","15/04/1986",,1850,"4,8055","-74,44347222","Cundinamarca","Anolaima","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206190,"UNIV PEDAGOGICA [21206190]","Climatológica Ordinaria","Convencional","Suspendida","15/11/1986","10/12/2008",2570,"4,6666666670","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206200,"TUNDAMA [21206200]","Climatológica Ordinaria","Convencional","Suspendida","15/08/1986","15/02/1992",2550,"4,7333333330","-74,25","Cundinamarca","Mosquera","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206210,"FLORES COLOMBIANAS [21206210]","Meteorológica Especial","Convencional","Suspendida","15/07/1986","15/02/2013",2560,"4,736250","-74,15733333","Cundinamarca","Funza","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206230,"VEGAS LAS HACIENDA [21206230]","Climatológica Ordinaria","Convencional","Suspendida","15/08/1987","10/05/2011",2543,"4,6616666670","-74,15141944","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206240,"CENTRO GAVIOTAS [21206240]","Meteorológica Especial","Convencional","Suspendida","15/08/1987","15/09/1992",2700,"4,60","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206250,"CORITO [21206250]","Meteorológica Especial","Convencional","Suspendida","15/06/1988","15/05/1991",2580,"4,80","-74,36666667","Cundinamarca","Facatativá","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206260,"C.UNIV.AGROP-UDCA [21206260]","Climatológica Ordinaria","Convencional","Activa","15/12/1988",,2570,"4,7986388890","-74,04972222","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,"RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander"
21206280,"ACAPULCO [21206280]","Climatológica Principal","Automática con Telemetría, Convencional","Activa","15/02/1990",,2680,"4,648230","-74,320350","Cundinamarca","Bojacá","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Actualizada Tecnologia. Tipo de Transmision y Estado por solicitud de la coordinadora del Ao. (21032023)","Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11"
